[ 0.1  0. ],[-0.1  0. ],1,0,0.064150963491,0.1,divergent
[ 0.1  0. ],[-0.1  0. ],2,0,0.0714066620627,0.1,divergent
[ 0.1  0. ],[-0.1  0. ],3,0,0.0397522502861,0.1,divergent
[ 0.1  0. ],[-0.1  0. ],4,0,0.0515523746999,0.1,divergent
[ 0.1  0. ],[-0.1  0. ],5,0,0.019993723464,0.1,divergent
[ 0.1  0. ],[-0.1  0. ],6,0,0.0568737908613,0.1,divergent
[ 0.1  0. ],[-0.1  0. ],7,0,0.0298903644682,0.1,divergent
[ 0.1  0. ],[-0.1  0. ],8,0,0.031427716886,0.1,divergent
[ 0.1  0. ],[-0.1  0. ],9,0,0.0430113533587,0.1,divergent
[ 0.1  0. ],[-0.1  0. ],10,0,0.0557997998061,0.1,divergent
[ 0.175  0.   ],[-0.175  0.   ],1,0,0.104768442601,0.175,divergent
[ 0.175  0.   ],[-0.175  0.   ],2,0,0.0868965327585,0.175,divergent
[ 0.175  0.   ],[-0.175  0.   ],3,0,0.0636398758311,0.175,divergent
[ 0.175  0.   ],[-0.175  0.   ],4,0,0.07955342374,0.175,divergent
[ 0.175  0.   ],[-0.175  0.   ],5,0,0.0598173880875,0.175,divergent
[ 0.175  0.   ],[-0.175  0.   ],6,0,0.0773777388336,0.175,divergent
[ 0.175  0.   ],[-0.175  0.   ],7,0,0.090110575259,0.175,divergent
[ 0.175  0.   ],[-0.175  0.   ],8,0,0.0842283773507,0.175,divergent
[ 0.175  0.   ],[-0.175  0.   ],9,0,0.0850522572556,0.175,divergent
[ 0.175  0.   ],[-0.175  0.   ],10,0,0.0852856825593,0.175,divergent
[ 0.25  0.  ],[-0.25  0.  ],1,0,0.112017247651,0.25,divergent
[ 0.25  0.  ],[-0.25  0.  ],2,0,0.0821141377585,0.25,divergent
[ 0.25  0.  ],[-0.25  0.  ],3,0,0.134108778841,0.25,divergent
[ 0.25  0.  ],[-0.25  0.  ],4,0,0.112289338805,0.25,divergent
[ 0.25  0.  ],[-0.25  0.  ],5,0,0.0902037383839,0.25,divergent
[ 0.25  0.  ],[-0.25  0.  ],6,0,0.100401934124,0.25,divergent
[ 0.25  0.  ],[-0.25  0.  ],7,0,0.0897939633062,0.25,divergent
[ 0.25  0.  ],[-0.25  0.  ],8,0,0.108890448097,0.25,divergent
[ 0.25  0.  ],[-0.25  0.  ],9,0,0.116830775813,0.25,divergent
[ 0.25  0.  ],[-0.25  0.  ],10,0,0.105097829559,0.25,divergent
[ 0.325  0.   ],[-0.325  0.   ],1,0,0.100688305932,0.325,divergent
[ 0.325  0.   ],[-0.325  0.   ],2,0,0.131552880767,0.325,divergent
[ 0.325  0.   ],[-0.325  0.   ],3,0,0.0995304937871,0.325,divergent
[ 0.325  0.   ],[-0.325  0.   ],4,0,0.133611254579,0.325,divergent
[ 0.325  0.   ],[-0.325  0.   ],5,0,0.115472412687,0.325,divergent
[ 0.325  0.   ],[-0.325  0.   ],6,0,0.110383849731,0.325,divergent
[ 0.325  0.   ],[-0.325  0.   ],7,0,0.0949429756956,0.325,divergent
[ 0.325  0.   ],[-0.325  0.   ],8,0,0.132372189364,0.325,divergent
[ 0.325  0.   ],[-0.325  0.   ],9,0,0.112556938792,0.325,divergent
[ 0.325  0.   ],[-0.325  0.   ],10,0,0.102137922778,0.325,divergent
[ 0.4  0. ],[-0.4  0. ],1,0,0.135413123234,0.4,divergent
[ 0.4  0. ],[-0.4  0. ],2,0,0.116849782533,0.4,divergent
[ 0.4  0. ],[-0.4  0. ],3,0,0.110793695755,0.4,divergent
[ 0.4  0. ],[-0.4  0. ],4,0,0.125683028579,0.4,divergent
[ 0.4  0. ],[-0.4  0. ],5,0,0.106982835715,0.4,divergent
[ 0.4  0. ],[-0.4  0. ],6,0,0.124516852624,0.4,divergent
[ 0.4  0. ],[-0.4  0. ],7,0,0.157399616349,0.4,divergent
[ 0.4  0. ],[-0.4  0. ],8,0,0.125991045085,0.4,divergent
[ 0.4  0. ],[-0.4  0. ],9,0,0.175403322154,0.4,divergent
[ 0.4  0. ],[-0.4  0. ],10,0,0.124207242662,0.4,divergent
[ 0.475  0.   ],[-0.475  0.   ],1,0,0.162650770388,0.475,divergent
[ 0.475  0.   ],[-0.475  0.   ],2,0,0.142924554979,0.475,divergent
[ 0.475  0.   ],[-0.475  0.   ],3,0,0.130748489658,0.475,divergent
[ 0.475  0.   ],[-0.475  0.   ],4,0,0.170953819941,0.475,divergent
[ 0.475  0.   ],[-0.475  0.   ],5,0,0.145727073127,0.475,divergent
[ 0.475  0.   ],[-0.475  0.   ],6,0,0.135712356057,0.475,divergent
[ 0.475  0.   ],[-0.475  0.   ],7,0,0.133996216531,0.475,divergent
[ 0.475  0.   ],[-0.475  0.   ],8,0,0.149976689692,0.475,divergent
[ 0.475  0.   ],[-0.475  0.   ],9,0,0.145160828041,0.475,divergent
[ 0.475  0.   ],[-0.475  0.   ],10,0,0.183177013207,0.475,divergent
[ 0.55  0.  ],[-0.55  0.  ],1,0,0.140108889829,0.55,divergent
[ 0.55  0.  ],[-0.55  0.  ],2,0,0.152207024449,0.55,divergent
[ 0.55  0.  ],[-0.55  0.  ],3,0,0.160369921193,0.55,divergent
[ 0.55  0.  ],[-0.55  0.  ],4,0,0.180093897253,0.55,divergent
[ 0.55  0.  ],[-0.55  0.  ],5,0,0.142257302807,0.55,divergent
[ 0.55  0.  ],[-0.55  0.  ],6,0,0.184738078596,0.55,divergent
[ 0.55  0.  ],[-0.55  0.  ],7,0,0.157478612942,0.55,divergent
[ 0.55  0.  ],[-0.55  0.  ],8,0,0.192553189261,0.55,divergent
[ 0.55  0.  ],[-0.55  0.  ],9,0,0.192142353583,0.55,divergent
[ 0.55  0.  ],[-0.55  0.  ],10,0,0.180259341728,0.55,divergent
[ 0.625  0.   ],[-0.625  0.   ],1,0,0.203532760963,0.625,divergent
[ 0.625  0.   ],[-0.625  0.   ],2,0,0.196942367166,0.625,divergent
[ 0.625  0.   ],[-0.625  0.   ],3,0,0.152289299069,0.625,divergent
[ 0.625  0.   ],[-0.625  0.   ],4,0,0.228865398333,0.625,divergent
[ 0.625  0.   ],[-0.625  0.   ],5,0,0.169305767251,0.625,divergent
[ 0.625  0.   ],[-0.625  0.   ],6,0,0.158450733407,0.625,divergent
[ 0.625  0.   ],[-0.625  0.   ],7,0,0.182336427016,0.625,divergent
[ 0.625  0.   ],[-0.625  0.   ],8,0,0.170935582216,0.625,divergent
[ 0.625  0.   ],[-0.625  0.   ],9,0,0.182827454535,0.625,divergent
[ 0.625  0.   ],[-0.625  0.   ],10,0,0.159014048615,0.625,divergent
[ 0.7  0. ],[-0.7  0. ],1,0,0.216889021159,0.7,divergent
[ 0.7  0. ],[-0.7  0. ],2,0,0.221696836792,0.7,divergent
[ 0.7  0. ],[-0.7  0. ],3,0,0.185232339008,0.7,divergent
[ 0.7  0. ],[-0.7  0. ],4,0,0.198695190532,0.7,divergent
[ 0.7  0. ],[-0.7  0. ],5,0,0.199245661199,0.7,divergent
[ 0.7  0. ],[-0.7  0. ],6,0,0.205058546418,0.7,divergent
[ 0.7  0. ],[-0.7  0. ],7,0,0.189242888668,0.7,divergent
[ 0.7  0. ],[-0.7  0. ],8,0,0.179093171349,0.7,divergent
[ 0.7  0. ],[-0.7  0. ],9,0,0.174757423098,0.7,divergent
[ 0.7  0. ],[-0.7  0. ],10,0,0.192550100633,0.7,divergent
[ 0.775  0.   ],[-0.775  0.   ],1,0,0.229985483355,0.775,divergent
[ 0.775  0.   ],[-0.775  0.   ],2,0,0.1956743336,0.775,divergent
[ 0.775  0.   ],[-0.775  0.   ],3,0,0.197980261738,0.775,divergent
[ 0.775  0.   ],[-0.775  0.   ],4,0,0.214416092825,0.775,divergent
[ 0.775  0.   ],[-0.775  0.   ],5,0,0.188463036372,0.775,divergent
[ 0.775  0.   ],[-0.775  0.   ],6,0,0.155292916205,0.775,divergent
[ 0.775  0.   ],[-0.775  0.   ],7,0,0.213785393226,0.775,divergent
[ 0.775  0.   ],[-0.775  0.   ],8,0,0.188654093354,0.775,divergent
[ 0.775  0.   ],[-0.775  0.   ],9,0,0.186095966104,0.775,divergent
[ 0.775  0.   ],[-0.775  0.   ],10,0,0.202790215801,0.775,divergent
[ 0.85  0.  ],[-0.85  0.  ],1,0,0.166482376368,0.85,divergent
[ 0.85  0.  ],[-0.85  0.  ],2,0,0.176484931174,0.85,divergent
[ 0.85  0.  ],[-0.85  0.  ],3,0,0.198841393411,0.85,divergent
[ 0.85  0.  ],[-0.85  0.  ],4,0,0.205703256834,0.85,divergent
[ 0.85  0.  ],[-0.85  0.  ],5,0,0.196533940685,0.85,divergent
[ 0.85  0.  ],[-0.85  0.  ],6,0,0.257480371402,0.85,divergent
[ 0.85  0.  ],[-0.85  0.  ],7,0,0.234184474566,0.85,divergent
[ 0.85  0.  ],[-0.85  0.  ],8,0,0.177697163705,0.85,divergent
[ 0.85  0.  ],[-0.85  0.  ],9,0,0.232691694036,0.85,divergent
[ 0.85  0.  ],[-0.85  0.  ],10,0,0.186660876771,0.85,divergent
[ 0.925  0.   ],[-0.925  0.   ],1,0,0.19473056937,0.925,divergent
[ 0.925  0.   ],[-0.925  0.   ],2,0,0.181095681898,0.925,divergent
[ 0.925  0.   ],[-0.925  0.   ],3,0,0.217268421929,0.925,divergent
[ 0.925  0.   ],[-0.925  0.   ],4,0,0.216566851445,0.925,divergent
[ 0.925  0.   ],[-0.925  0.   ],5,0,0.230938314412,0.925,divergent
[ 0.925  0.   ],[-0.925  0.   ],6,0,0.240738772869,0.925,divergent
[ 0.925  0.   ],[-0.925  0.   ],7,0,0.223813877044,0.925,divergent
[ 0.925  0.   ],[-0.925  0.   ],8,0,0.227346179816,0.925,divergent
[ 0.925  0.   ],[-0.925  0.   ],9,0,0.194622460467,0.925,divergent
[ 0.925  0.   ],[-0.925  0.   ],10,0,0.233805285714,0.925,divergent
[ 1.  0.],[-1.  0.],1,0,0.252527478095,1.0,divergent
[ 1.  0.],[-1.  0.],2,0,0.226989663362,1.0,divergent
[ 1.  0.],[-1.  0.],3,0,0.234859741428,1.0,divergent
[ 1.  0.],[-1.  0.],4,0,0.200633027523,1.0,divergent
[ 1.  0.],[-1.  0.],5,0,0.217299274454,1.0,divergent
[ 1.  0.],[-1.  0.],6,0,0.224269772082,1.0,divergent
[ 1.  0.],[-1.  0.],7,0,0.235012297074,1.0,divergent
[ 1.  0.],[-1.  0.],8,0,0.211930577982,1.0,divergent
[ 1.  0.],[-1.  0.],9,0,0.239453552429,1.0,divergent
[ 1.  0.],[-1.  0.],10,0,0.222384963473,1.0,divergent
[ 1.075  0.   ],[-1.075  0.   ],1,0,0.254295782257,1.075,divergent
[ 1.075  0.   ],[-1.075  0.   ],2,0,0.238412526111,1.075,divergent
[ 1.075  0.   ],[-1.075  0.   ],3,0,0.225087756223,1.075,divergent
[ 1.075  0.   ],[-1.075  0.   ],4,0,0.221751878985,1.075,divergent
[ 1.075  0.   ],[-1.075  0.   ],5,0,0.261421944156,1.075,divergent
[ 1.075  0.   ],[-1.075  0.   ],6,0,0.22476288435,1.075,divergent
[ 1.075  0.   ],[-1.075  0.   ],7,0,0.246832357806,1.075,divergent
[ 1.075  0.   ],[-1.075  0.   ],8,0,0.23994926555,1.075,divergent
[ 1.075  0.   ],[-1.075  0.   ],9,0,0.211563922261,1.075,divergent
[ 1.075  0.   ],[-1.075  0.   ],10,0,0.200995473896,1.075,divergent
